,platform,year,genre,publisher,na_sales,global_sales
3398,13,2011.0,11,445,0.19,0.59
3399,15,1998.0,10,275,0.0,0.59
3400,16,2008.0,3,292,0.29,0.59
3401,17,2012.0,0,445,0.0,0.59
3402,19,2009.0,0,21,0.21,0.59
3403,0,1981.0,5,305,0.55,0.59
3404,28,2008.0,0,524,0.24,0.59
3405,16,2002.0,10,138,0.21,0.59
3406,29,2004.0,10,138,0.44,0.59
3407,7,2002.0,4,527,0.46,0.59
3408,0,1981.0,0,94,0.55,0.59
3409,4,2007.0,3,6,0.54,0.59
3410,26,2008.0,0,493,0.53,0.59
3411,26,2007.0,0,21,0.52,0.59
3412,10,1997.0,6,17,0.47,0.59
3413,10,1999.0,10,325,0.47,0.59
3414,28,2013.0,8,6,0.33,0.59
3415,29,2003.0,10,323,0.36,0.59
3416,16,2004.0,7,347,0.0,0.59
3417,28,2012.0,2,347,0.39,0.59
3418,17,2011.0,10,138,0.36,0.59
3419,17,2015.0,7,347,0.05,0.59
3420,16,2010.0,0,275,0.13,0.59
3422,26,2008.0,10,138,0.51,0.59
3423,28,2010.0,3,547,0.36,0.59
3424,15,1999.0,0,455,0.33,0.59
3425,28,2008.0,0,524,0.18,0.59
3426,16,2004.0,4,85,0.29,0.59
3427,19,2007.0,7,464,0.39,0.59
3428,18,2015.0,7,347,0.2,0.59
3429,19,2008.0,0,273,0.35,0.59
3430,13,2011.0,8,464,0.25,0.59
3431,17,2010.0,10,6,0.28,0.59
3432,6,2003.0,9,524,0.34,0.59
3433,16,2003.0,10,53,0.29,0.59
3434,4,2009.0,10,138,0.14,0.59
3435,23,1994.0,10,359,0.0,0.59
3436,17,2012.0,8,66,0.26,0.59
3437,16,2003.0,0,85,0.22,0.58
3438,26,2008.0,0,493,0.15,0.58
3439,26,2007.0,9,524,0.53,0.58
3440,16,2008.0,0,487,0.29,0.58
3441,26,2009.0,8,445,0.29,0.58
3442,27,2015.0,3,524,0.28,0.58
3443,15,1995.0,9,275,0.0,0.58
3444,15,1997.0,7,138,0.29,0.58
3445,26,2010.0,10,21,0.53,0.58
3446,18,2014.0,10,138,0.3,0.58
3447,0,1982.0,5,391,0.55,0.58
3448,16,2005.0,7,464,0.06,0.58
3449,16,2004.0,7,138,0.49,0.58
3450,4,2008.0,9,430,0.35,0.58
3451,26,2009.0,3,138,0.21,0.58
3452,26,2008.0,4,543,0.35,0.58
3453,13,2009.0,9,138,0.02,0.58
3454,30,2014.0,10,323,0.3,0.58
3455,26,2011.0,4,524,0.23,0.58
3456,30,2015.0,10,493,0.31,0.58
3457,13,2014.0,8,138,0.21,0.58
3458,17,2008.0,10,138,0.54,0.58
3459,28,2009.0,0,524,0.31,0.58
3460,15,2000.0,10,4,0.32,0.58
3461,2,2013.0,4,126,0.27,0.58
3462,16,2003.0,0,53,0.28,0.58
3463,28,2010.0,8,21,0.37,0.58
3464,4,2010.0,9,348,0.27,0.58
3465,10,1997.0,10,138,0.15,0.58
3466,10,1998.0,10,138,0.14,0.58
3467,10,1998.0,10,275,0.06,0.58
3469,16,2000.0,8,241,0.28,0.58
3470,15,2000.0,7,347,0.23,0.58
3471,15,1998.0,7,347,0.0,0.58
3472,29,2005.0,0,524,0.33,0.58
3473,16,2004.0,7,455,0.28,0.58
3474,15,1998.0,4,61,0.32,0.58
3475,6,2004.0,1,21,0.42,0.58
3476,4,2007.0,0,85,0.25,0.58
3477,17,2013.0,2,347,0.05,0.58
3478,4,2009.0,9,524,0.53,0.58
3479,16,2002.0,8,275,0.28,0.58
3480,15,1998.0,6,487,0.32,0.58
3481,23,1992.0,7,347,0.0,0.58
3482,28,2006.0,10,493,0.53,0.58
3483,17,2015.0,10,493,0.21,0.58
3484,4,2006.0,1,85,0.24,0.58
3485,23,1996.0,11,359,0.0,0.58
3486,17,2010.0,3,292,0.43,0.58
3487,17,2011.0,7,362,0.27,0.58
3488,17,2009.0,2,381,0.36,0.58
3489,15,2000.0,0,21,0.32,0.58
3490,7,2002.0,10,21,0.45,0.58
3491,17,2011.0,10,455,0.54,0.58
3492,16,2006.0,0,347,0.28,0.58
3493,16,2005.0,10,138,0.48,0.58
3494,17,2009.0,10,138,0.38,0.58
3495,4,2010.0,1,359,0.1,0.58
3496,26,2009.0,10,21,0.52,0.58
3497,15,1999.0,7,465,0.32,0.58
3498,26,2010.0,5,359,0.34,0.58
3499,10,1999.0,10,325,0.55,0.58
3500,17,2008.0,4,455,0.0,0.58
3502,16,2009.0,10,138,0.28,0.58
3503,17,2008.0,0,493,0.08,0.57
3504,2,2013.0,7,55,0.28,0.57
3505,15,1994.0,9,138,0.24,0.57
3506,28,2007.0,8,325,0.29,0.57
3507,28,2007.0,4,21,0.49,0.57
3508,19,2005.0,6,460,0.53,0.57
3509,29,2005.0,8,524,0.32,0.57
3510,16,2008.0,5,138,0.28,0.57
3511,6,2002.0,10,21,0.41,0.57
3512,26,2009.0,0,487,0.23,0.57
3513,16,2005.0,7,347,0.0,0.57
3514,28,2011.0,0,126,0.37,0.57
3515,28,2008.0,0,445,0.27,0.57
3516,15,2000.0,11,347,0.0,0.57
3517,6,2004.0,0,543,0.41,0.57
3518,17,2010.0,0,347,0.24,0.57
3519,4,2008.0,0,487,0.53,0.57
3520,15,1995.0,7,455,0.11,0.57
3521,16,2008.0,0,273,0.22,0.57
3522,19,2007.0,0,137,0.21,0.57
3523,28,2011.0,8,487,0.25,0.57
3524,7,2005.0,10,138,0.44,0.57
3525,26,2007.0,0,430,0.3,0.57
3526,13,2010.0,0,524,0.01,0.57
3527,4,2008.0,9,524,0.52,0.57
3528,16,2004.0,2,347,0.47,0.57
3529,28,2013.0,8,515,0.38,0.57
3530,4,2006.0,9,524,0.51,0.57
3531,17,2009.0,7,460,0.36,0.57
3532,11,1986.0,0,359,0.0,0.57
3533,10,1997.0,10,177,0.48,0.57
3534,26,2009.0,10,296,0.52,0.57
3535,19,2011.0,0,275,0.1,0.57
3536,26,2010.0,3,6,0.27,0.57
3537,29,2001.0,8,323,0.43,0.57
3538,16,2005.0,0,499,0.11,0.57
3539,2,2011.0,0,21,0.32,0.57
3540,26,2008.0,4,493,0.5,0.57
3541,16,2002.0,3,455,0.28,0.57
3542,16,2006.0,10,138,0.47,0.57
3543,29,2002.0,6,21,0.42,0.57
3544,23,1992.0,5,224,0.0,0.57
3545,29,2003.0,4,487,0.45,0.57
3546,17,2012.0,8,493,0.19,0.57
3547,16,2002.0,11,347,0.0,0.57
3548,4,2007.0,1,487,0.29,0.57
3549,29,2002.0,6,323,0.39,0.57
3550,16,2004.0,0,85,0.19,0.57
3551,15,2000.0,0,487,0.31,0.57
3552,16,2003.0,8,524,0.28,0.57
3553,17,2013.0,10,138,0.28,0.57
3554,28,2009.0,3,547,0.4,0.57
3555,26,2008.0,1,126,0.19,0.57
3556,28,2008.0,0,493,0.09,0.57
3557,17,2009.0,0,524,0.21,0.57
3558,28,2015.0,0,547,0.24,0.56
3559,15,2000.0,7,85,0.11,0.56
3560,7,2003.0,0,21,0.44,0.56
3561,16,2007.0,7,464,0.23,0.56
3562,4,2007.0,4,359,0.26,0.56
3563,6,2003.0,0,527,0.4,0.56
3564,6,2004.0,5,564,0.4,0.56
3565,16,2006.0,10,138,0.28,0.56
3566,6,2003.0,0,138,0.4,0.56
3567,16,2001.0,10,325,0.28,0.56
3568,6,2004.0,5,359,0.31,0.56
3569,29,2003.0,9,138,0.4,0.56
3570,16,2007.0,10,138,0.28,0.56
3571,15,2001.0,4,455,0.31,0.56
3572,16,2006.0,3,138,0.28,0.56
3573,19,2006.0,10,21,0.41,0.56
3574,6,2004.0,3,275,0.4,0.56
3575,16,2004.0,10,21,0.28,0.56
3576,4,2007.0,1,359,0.27,0.56
3577,16,2001.0,2,138,0.28,0.56
3578,15,1999.0,0,4,0.31,0.56
3579,4,2011.0,0,126,0.32,0.56
3580,16,2007.0,9,524,0.28,0.56
3581,29,2005.0,8,138,0.39,0.56
3582,28,2009.0,8,21,0.28,0.56
3583,16,2001.0,10,17,0.27,0.56
3584,6,2002.0,10,241,0.4,0.56
3585,7,2005.0,6,138,0.43,0.56
3586,15,2000.0,6,138,0.31,0.56
3587,26,2010.0,10,21,0.41,0.56
3588,28,2007.0,10,21,0.49,0.56
3589,29,2003.0,2,487,0.43,0.56
3590,10,1999.0,0,540,0.39,0.56
3591,23,1993.0,4,279,0.09,0.56
3592,16,2007.0,0,493,0.27,0.56
3593,2,2015.0,7,359,0.26,0.56
3594,16,2003.0,7,464,0.15,0.56
3595,26,2011.0,3,487,0.44,0.56
3596,19,2011.0,7,464,0.13,0.56
3597,28,2008.0,8,487,0.34,0.56
3598,28,2009.0,3,323,0.15,0.56
3599,5,2001.0,7,359,0.0,0.56
3600,16,2005.0,0,138,0.27,0.56
3601,4,2008.0,9,487,0.27,0.56
3602,16,2003.0,3,543,0.27,0.56
3603,6,2002.0,3,527,0.4,0.56
3604,6,2003.0,11,275,0.4,0.56
3605,29,2002.0,4,323,0.39,0.56
3606,26,2008.0,0,21,0.32,0.56
3607,19,2005.0,5,232,0.17,0.56
3608,16,2003.0,10,445,0.27,0.56
3609,23,1994.0,2,491,0.0,0.56
3610,4,2006.0,9,524,0.49,0.56
3611,29,2005.0,10,493,0.52,0.56
3612,4,2008.0,3,359,0.0,0.56
3613,30,2014.0,10,493,0.28,0.56
3614,4,2008.0,9,524,0.48,0.56
3615,20,2013.0,7,455,0.18,0.56
3616,4,2009.0,0,126,0.27,0.56
3617,26,2010.0,10,138,0.24,0.56
3618,16,2001.0,8,91,0.27,0.56
3619,4,2006.0,7,430,0.37,0.56
3620,26,2010.0,6,21,0.5,0.56
3621,26,2006.0,10,21,0.51,0.56
3622,16,2001.0,6,487,0.27,0.56
3623,4,2007.0,9,487,0.18,0.56
3624,29,2006.0,10,138,0.42,0.56
3625,17,2011.0,0,455,0.39,0.56
3626,28,2011.0,6,487,0.37,0.56
3627,15,1998.0,7,263,0.27,0.55
3628,17,2015.0,2,347,0.15,0.55
3629,15,1999.0,10,325,0.31,0.55
3630,4,2010.0,9,21,0.41,0.55
3631,28,2014.0,7,138,0.35,0.55
3632,16,2001.0,0,137,0.27,0.55
3633,16,2005.0,0,275,0.34,0.55
3634,17,2013.0,4,457,0.35,0.55
3635,29,2006.0,0,138,0.42,0.55
3636,21,1994.0,6,445,0.0,0.55
3637,26,2010.0,0,138,0.22,0.55
3638,17,2012.0,10,138,0.24,0.55
3639,29,2002.0,2,487,0.4,0.55
3640,15,1996.0,7,63,0.0,0.55
3641,4,2005.0,2,359,0.0,0.55
3642,17,2009.0,2,487,0.3,0.55
3643,0,1982.0,10,21,0.52,0.55
3644,15,2001.0,8,109,0.31,0.55
3645,4,2009.0,3,122,0.52,0.55
3646,15,1999.0,0,137,0.31,0.55
3647,21,1996.0,1,445,0.0,0.55
3648,2,2016.0,0,281,0.0,0.55
3649,16,2001.0,0,455,0.21,0.55
3650,16,2001.0,1,524,0.27,0.55
3651,20,2012.0,8,455,0.29,0.55
3652,26,2010.0,2,85,0.32,0.55
3653,28,2007.0,0,524,0.47,0.55
3654,17,2007.0,8,543,0.18,0.55
3655,19,2008.0,4,455,0.33,0.55
3656,13,2014.0,0,524,0.17,0.55
3657,16,2004.0,10,146,0.0,0.55
3658,17,2007.0,10,493,0.5,0.55
3659,4,2008.0,10,21,0.51,0.55
3660,4,2008.0,5,120,0.51,0.55
3661,29,2002.0,10,21,0.34,0.55
3662,6,2002.0,4,85,0.22,0.55
3663,15,2000.0,2,4,0.31,0.55
3664,18,2014.0,0,21,0.2,0.55
3665,15,1996.0,8,288,0.31,0.55
3666,15,1999.0,11,347,0.0,0.55
3667,21,1997.0,11,63,0.0,0.55
3668,29,2004.0,4,21,0.4,0.55
3669,16,2002.0,10,445,0.0,0.55
3670,17,2010.0,8,347,0.18,0.55
3671,6,2001.0,0,487,0.39,0.55
3672,21,1998.0,11,63,0.0,0.55
3673,28,2010.0,0,347,0.3,0.55
3674,2,2012.0,7,557,0.31,0.55
3675,26,2008.0,10,524,0.49,0.55
3676,6,2003.0,4,487,0.39,0.55
3677,17,2010.0,0,499,0.11,0.55
3678,15,1995.0,2,455,0.29,0.55
3679,29,2002.0,8,17,0.39,0.55
3680,16,2005.0,6,455,0.45,0.55
3681,28,2010.0,8,487,0.22,0.55
3682,26,2008.0,3,487,0.51,0.55
3683,16,2003.0,3,91,0.27,0.55
3684,15,1996.0,3,322,0.3,0.55
3685,29,2004.0,8,493,0.4,0.55
3686,19,2006.0,2,53,0.26,0.55
3687,17,2014.0,0,547,0.12,0.54
3688,16,2008.0,0,445,0.36,0.54
3689,16,2008.0,3,455,0.0,0.54
3690,28,2007.0,10,138,0.49,0.54
3691,17,2009.0,10,138,0.46,0.54
3692,29,2004.0,4,487,0.4,0.54
3693,29,2006.0,10,138,0.16,0.54
3694,16,2000.0,10,465,0.0,0.54
3695,5,1999.0,7,238,0.0,0.54
3696,26,2006.0,6,359,0.4,0.54
3697,28,2009.0,7,120,0.29,0.54
3698,26,2008.0,6,481,0.07,0.54
3699,29,2003.0,9,275,0.42,0.54
3700,19,2010.0,6,455,0.11,0.54
3701,16,2005.0,6,543,0.27,0.54
3702,28,2011.0,7,528,0.4,0.54
3703,17,2012.0,6,445,0.08,0.54
3704,17,2011.0,3,524,0.25,0.54
3705,16,2003.0,11,464,0.14,0.54
3706,6,2003.0,4,487,0.39,0.54
3707,17,2015.0,0,547,0.15,0.54
3708,4,2008.0,7,359,0.0,0.54
3709,4,2010.0,7,281,0.0,0.54
3710,30,2015.0,1,334,0.29,0.54
3711,18,2015.0,0,85,0.13,0.54
3712,26,2007.0,0,493,0.25,0.54
3713,16,2004.0,6,347,0.26,0.54
3714,4,2010.0,5,109,0.42,0.54
3716,0,1982.0,0,83,0.5,0.54
3717,10,1999.0,0,325,0.43,0.54
3718,10,1998.0,10,138,0.11,0.54
3719,17,2011.0,2,347,0.0,0.54
3720,28,2011.0,2,347,0.39,0.54
3721,17,2013.0,7,347,0.21,0.54
3722,15,1998.0,3,455,0.09,0.54
3723,7,2005.0,0,359,0.29,0.54
3724,16,2002.0,7,144,0.0,0.54
3725,4,2008.0,3,524,0.24,0.54
3726,15,1999.0,3,44,0.0,0.54
3727,28,2013.0,10,138,0.4,0.54
3728,19,2010.0,7,445,0.12,0.54
3729,28,2014.0,0,547,0.28,0.54
3730,26,2012.0,10,138,0.51,0.54
3731,4,2008.0,7,430,0.33,0.54
3732,17,2009.0,8,547,0.13,0.54
3733,17,2011.0,6,126,0.22,0.54
3734,6,2004.0,3,487,0.39,0.54
3735,4,2010.0,0,21,0.32,0.54
3736,7,2001.0,10,138,0.42,0.54
3737,4,2009.0,2,487,0.35,0.54
3738,29,2004.0,8,21,0.46,0.54
3739,4,2008.0,5,142,0.42,0.54
3740,4,2006.0,8,359,0.39,0.54
3741,16,2004.0,10,275,0.0,0.54
3742,16,2003.0,10,445,0.26,0.54
3743,2,2011.0,7,359,0.0,0.54
3744,16,2006.0,4,21,0.45,0.54
3745,15,2001.0,10,21,0.3,0.54
3746,18,2016.0,0,547,0.14,0.54
3747,28,2012.0,0,126,0.32,0.54
3748,0,1982.0,4,391,0.5,0.54
3749,4,2008.0,7,275,0.04,0.54
3750,16,2003.0,4,543,0.26,0.54
3751,16,2003.0,2,455,0.26,0.54
3752,26,2008.0,7,347,0.22,0.54
3754,16,2005.0,0,543,0.26,0.54
3755,13,2015.0,8,138,0.13,0.54
3756,21,1998.0,1,445,0.0,0.53
3757,4,2009.0,5,433,0.21,0.53
3758,16,2001.0,8,347,0.26,0.53
3759,15,1996.0,1,13,0.07,0.53
3760,16,2005.0,10,138,0.45,0.53
3761,26,2008.0,0,487,0.49,0.53
3762,16,2004.0,3,455,0.26,0.53
3763,17,2013.0,7,362,0.25,0.53
3764,19,2010.0,7,464,0.15,0.53
3765,16,2003.0,0,137,0.26,0.53
3767,16,2004.0,10,138,0.44,0.53
3768,15,2000.0,6,138,0.3,0.53
3769,16,2004.0,8,436,0.26,0.53
3770,29,2004.0,3,445,0.4,0.53
3771,4,2006.0,7,445,0.18,0.53
3772,4,2009.0,9,138,0.26,0.53
3773,16,2003.0,10,325,0.26,0.53
3774,15,1999.0,4,137,0.3,0.53
3775,16,2008.0,6,138,0.26,0.53
3776,29,2004.0,10,325,0.4,0.53
3777,15,1996.0,3,455,0.3,0.53
3778,27,2015.0,0,547,0.28,0.53
3779,28,2011.0,3,547,0.39,0.53
3780,23,1993.0,10,224,0.0,0.53
3781,23,1994.0,11,499,0.0,0.53
3782,23,1993.0,10,499,0.0,0.53
3783,29,2005.0,0,524,0.34,0.53
3784,17,2010.0,3,455,0.09,0.53
3785,27,2015.0,4,359,0.23,0.53
3786,29,2005.0,6,138,0.32,0.53
3787,19,2011.0,10,138,0.12,0.53
3788,29,2005.0,8,138,0.32,0.53
3789,13,2011.0,0,547,0.16,0.53
3790,16,2004.0,4,138,0.26,0.53
3791,29,2002.0,0,527,0.31,0.53
3792,16,2005.0,10,455,0.26,0.53
3793,27,2012.0,6,445,0.2,0.53
3794,10,2000.0,0,21,0.43,0.53
3795,26,2008.0,9,6,0.48,0.53
3796,19,2007.0,8,524,0.35,0.53
3797,7,2004.0,7,21,0.41,0.53
3798,26,2010.0,1,126,0.27,0.53
3799,4,2010.0,9,138,0.5,0.53
3800,15,1997.0,11,465,0.0,0.53
3801,17,2011.0,8,138,0.23,0.53
3802,28,2009.0,8,547,0.32,0.53
3803,28,2010.0,10,138,0.28,0.53
3804,17,2007.0,6,487,0.17,0.53
3805,4,2007.0,3,330,0.48,0.53
3806,19,2009.0,6,91,0.08,0.53
3807,16,2001.0,0,493,0.26,0.53
3808,7,2002.0,0,138,0.41,0.53
3809,16,2005.0,6,487,0.26,0.53
3810,16,2005.0,0,493,0.44,0.53
3811,20,2013.0,0,547,0.2,0.53
3812,23,1994.0,10,347,0.0,0.53
3813,26,2008.0,0,493,0.48,0.53
3814,17,2013.0,8,21,0.28,0.53
3815,4,2009.0,5,359,0.3,0.53
3816,30,2014.0,3,524,0.35,0.53
3817,19,2007.0,0,275,0.22,0.53
3818,10,1999.0,6,138,0.49,0.53
3819,10,1996.0,10,359,0.49,0.53
3820,15,2000.0,3,44,0.0,0.53
3821,16,2003.0,8,21,0.26,0.53
3822,6,2005.0,10,359,0.24,0.52
3823,3,1999.0,9,445,0.0,0.52
3824,4,2008.0,0,547,0.47,0.52
3825,15,1999.0,1,275,0.29,0.52
3826,26,2006.0,6,524,0.46,0.52
3827,16,2006.0,7,347,0.0,0.52
3828,4,2008.0,7,126,0.37,0.52
3829,4,2009.0,3,524,0.09,0.52
3830,26,2009.0,2,359,0.45,0.52
3831,19,2006.0,2,138,0.46,0.52
3832,16,2007.0,0,445,0.13,0.52
3833,15,2001.0,7,462,0.29,0.52
3834,28,2007.0,10,138,0.47,0.52
3835,15,2001.0,8,455,0.29,0.52
3836,4,2009.0,8,288,0.44,0.52
3837,16,2002.0,0,275,0.18,0.52
3838,16,2005.0,5,138,0.26,0.52
3839,29,2002.0,10,138,0.39,0.52
3840,17,2008.0,0,186,0.18,0.52
3841,17,2008.0,10,138,0.46,0.52
3842,17,2011.0,7,459,0.35,0.52
3843,15,2000.0,2,325,0.29,0.52
3844,11,1993.0,4,85,0.28,0.52
3845,15,1999.0,0,241,0.29,0.52
3846,2,2014.0,7,464,0.15,0.52
3847,15,1998.0,2,85,0.12,0.52
3848,26,2008.0,0,493,0.17,0.52
3849,28,2009.0,9,6,0.23,0.52
3850,20,2012.0,0,455,0.26,0.52
3851,17,2007.0,0,487,0.09,0.52
3852,26,2010.0,3,126,0.46,0.52
3853,17,2008.0,0,21,0.21,0.52
3854,16,2000.0,10,138,0.17,0.52
3855,16,2003.0,10,445,0.0,0.52
3856,16,2006.0,0,137,0.25,0.52
3857,26,2007.0,0,487,0.44,0.52
3858,16,2003.0,8,138,0.25,0.52
3859,29,2005.0,8,21,0.38,0.52
3860,6,2005.0,1,126,0.37,0.52
3861,17,2007.0,0,455,0.36,0.52
3862,17,2006.0,10,138,0.47,0.52
3863,16,2005.0,0,487,0.25,0.52
3864,15,1999.0,11,465,0.1,0.52
3865,4,2006.0,3,359,0.0,0.52
3866,16,2005.0,10,138,0.25,0.52
3867,6,2002.0,10,21,0.37,0.52
3868,6,2004.0,0,138,0.37,0.52
3869,4,2007.0,3,524,0.48,0.52
3870,15,1999.0,8,455,0.17,0.52
3871,13,2006.0,9,138,0.46,0.52
3872,4,2008.0,0,445,0.35,0.52
3873,29,2002.0,10,445,0.38,0.52
3874,15,2001.0,10,138,0.29,0.52
3875,16,2002.0,3,455,0.25,0.52
3876,26,2007.0,3,524,0.46,0.51
3877,16,2002.0,0,137,0.13,0.51
3878,13,2009.0,7,138,0.0,0.51
3879,28,2013.0,2,347,0.29,0.51
3881,16,2001.0,3,455,0.25,0.51
3882,30,2014.0,0,547,0.34,0.51
3883,19,2010.0,7,464,0.13,0.51
3884,17,2010.0,0,524,0.17,0.51
3885,15,1996.0,10,275,0.08,0.51
3886,4,2009.0,5,524,0.35,0.51
3887,16,2002.0,6,324,0.25,0.51
3888,13,2015.0,11,21,0.18,0.51
3889,28,2012.0,10,138,0.29,0.51
3890,19,2009.0,2,347,0.12,0.51
3891,28,2009.0,0,138,0.26,0.51
3892,18,2014.0,7,464,0.17,0.51
3893,26,2009.0,10,275,0.12,0.51
3894,28,2011.0,8,21,0.25,0.51
3895,4,2008.0,3,359,0.0,0.51
3896,7,2003.0,10,138,0.4,0.51
3897,16,2003.0,10,275,0.0,0.51
3898,16,2000.0,7,487,0.25,0.51
3899,15,1997.0,10,246,0.28,0.51
3900,19,2006.0,10,138,0.47,0.51
3901,26,2008.0,10,445,0.46,0.51
3902,26,2007.0,11,359,0.28,0.51
3903,19,2004.0,0,499,0.18,0.51
3904,6,2005.0,3,487,0.37,0.51
3905,28,2009.0,2,347,0.36,0.51
3906,10,1999.0,3,487,0.41,0.51
3907,11,1985.0,4,359,0.0,0.51
3908,10,1999.0,10,275,0.01,0.51
3909,28,2010.0,10,493,0.47,0.51
3910,4,2009.0,0,21,0.33,0.51
3911,17,2010.0,8,21,0.24,0.51
3912,26,2006.0,4,487,0.45,0.51
3913,17,2008.0,0,524,0.19,0.51
3914,29,2003.0,10,138,0.44,0.51
3915,15,1996.0,11,63,0.0,0.51
3916,6,2002.0,4,487,0.37,0.51
3917,28,2006.0,2,487,0.44,0.51
3918,16,2006.0,9,347,0.15,0.51
3919,17,2010.0,11,524,0.18,0.51
3920,17,2008.0,7,464,0.32,0.51
3921,19,2007.0,6,53,0.08,0.51
3922,27,2015.0,0,547,0.3,0.51
3923,4,2007.0,5,359,0.17,0.51
3924,19,2007.0,7,464,0.36,0.51
3925,16,2006.0,10,138,0.42,0.51
3926,19,2009.0,0,138,0.18,0.51
3927,30,2016.0,0,323,0.27,0.51
3928,26,2010.0,0,493,0.47,0.51
3929,29,2004.0,3,101,0.37,0.51
3930,16,2007.0,10,493,0.25,0.51
3931,25,2000.0,7,465,0.0,0.51
3932,28,2006.0,6,138,0.42,0.51
3933,18,2015.0,0,138,0.18,0.51
3934,13,2008.0,9,433,0.0,0.51
3935,6,2004.0,2,53,0.36,0.51
3936,13,2012.0,0,66,0.26,0.51
3937,4,2007.0,9,487,0.46,0.51
3938,29,2004.0,10,325,0.37,0.51
3939,16,2004.0,0,275,0.25,0.51
3940,0,1988.0,8,21,0.47,0.51
3941,16,2005.0,3,85,0.22,0.51
3942,30,2015.0,3,21,0.29,0.51
3943,17,2014.0,8,66,0.14,0.51
3944,16,2002.0,3,241,0.25,0.51
3945,4,2009.0,1,176,0.12,0.51
3946,15,1997.0,10,455,0.28,0.51
3947,6,2004.0,0,487,0.36,0.5
3948,28,2012.0,6,91,0.1,0.5
3949,28,2008.0,10,138,0.45,0.5
3950,16,2006.0,6,445,0.42,0.5
3951,16,2003.0,4,547,0.25,0.5
3953,0,1983.0,0,53,0.47,0.5
3954,28,2011.0,1,138,0.27,0.5
3955,28,2011.0,0,275,0.1,0.5
3956,17,2006.0,10,138,0.31,0.5
3957,29,2003.0,6,493,0.42,0.5
3958,17,2009.0,7,362,0.22,0.5
3959,17,2011.0,7,85,0.0,0.5
3960,4,2005.0,2,53,0.14,0.5
3961,7,2006.0,1,487,0.39,0.5
3962,15,2001.0,3,487,0.28,0.5
3963,16,2001.0,0,527,0.25,0.5
3964,16,2006.0,0,137,0.25,0.5
3965,16,2008.0,3,126,0.25,0.5
3966,0,1982.0,8,21,0.47,0.5
3967,16,2002.0,3,21,0.25,0.5
3968,16,2008.0,4,543,0.25,0.5
3969,28,2015.0,10,493,0.27,0.5
3970,28,2014.0,0,547,0.2,0.5
3971,26,2010.0,9,6,0.34,0.5
3972,26,2007.0,3,138,0.43,0.5
3973,2,2012.0,3,464,0.22,0.5
3974,17,2011.0,2,362,0.27,0.5
3975,26,2006.0,10,138,0.46,0.5
3976,10,2000.0,0,487,0.4,0.5
3977,28,2007.0,9,275,0.46,0.5
3978,16,2002.0,9,21,0.24,0.5
3979,6,2001.0,7,359,0.13,0.5
3980,26,2011.0,3,359,0.27,0.5
3981,16,2004.0,11,63,0.0,0.5
3982,4,2010.0,1,126,0.27,0.5
3983,28,2007.0,10,138,0.45,0.5
3984,4,2004.0,0,21,0.41,0.5
3985,15,1995.0,10,255,0.28,0.5
3986,29,2004.0,2,499,0.3,0.5
3987,15,1997.0,7,13,0.11,0.5
3988,20,2013.0,10,138,0.11,0.5
3989,16,2002.0,8,288,0.24,0.5
3990,17,2009.0,0,138,0.2,0.5
3991,16,2004.0,0,487,0.24,0.5
3992,28,2013.0,0,275,0.29,0.5
3993,16,2010.0,10,138,0.41,0.5
3994,28,2012.0,10,493,0.47,0.5
3995,30,2014.0,8,445,0.22,0.5
3996,4,2008.0,3,524,0.46,0.5
3997,16,2004.0,7,85,0.11,0.5
3998,28,2011.0,6,126,0.28,0.5
3999,26,2009.0,6,21,0.29,0.5
4000,7,2004.0,10,21,0.38,0.5
4001,16,2003.0,6,487,0.24,0.5
4002,23,1996.0,10,347,0.0,0.5
4003,17,2008.0,0,347,0.09,0.5
4004,16,2005.0,0,21,0.24,0.5
4005,6,2001.0,4,524,0.36,0.5
4006,16,2008.0,11,347,0.0,0.5
4007,15,1996.0,7,455,0.0,0.5
4008,16,2007.0,0,137,0.41,0.5
4009,16,2005.0,0,21,0.41,0.5
4010,17,2012.0,0,126,0.21,0.5
4011,16,2002.0,8,241,0.24,0.5
4012,28,2014.0,0,66,0.25,0.5
4013,0,1982.0,10,53,0.46,0.5
4014,16,2007.0,4,487,0.24,0.5
4015,0,1981.0,0,53,0.46,0.5
4016,0,1982.0,0,36,0.46,0.5
4017,2,2011.0,6,347,0.19,0.5
4018,26,2007.0,6,487,0.46,0.49
4019,28,2011.0,0,347,0.3,0.49
4020,2,2011.0,0,85,0.16,0.49
4021,2,2011.0,0,445,0.26,0.49
4022,28,2006.0,10,21,0.44,0.49
4023,6,2004.0,10,21,0.35,0.49
4024,17,2011.0,6,455,0.21,0.49
4025,0,1980.0,10,21,0.46,0.49
4026,17,2015.0,0,464,0.0,0.49
4027,20,2014.0,0,547,0.09,0.49
4028,16,2005.0,0,53,0.41,0.49
4029,28,2010.0,8,464,0.2,0.49
4030,28,2012.0,0,547,0.31,0.49
4031,7,2002.0,2,487,0.38,0.49
4032,2,2013.0,4,445,0.24,0.49
4033,6,2003.0,0,487,0.35,0.49
4034,29,2004.0,8,138,0.34,0.49
4035,26,2008.0,1,443,0.45,0.49
4036,4,2006.0,4,487,0.45,0.49
4037,7,2003.0,9,138,0.35,0.49
4038,16,2005.0,7,464,0.12,0.49
4039,4,2008.0,10,138,0.12,0.49
4040,16,2006.0,8,347,0.0,0.49
